epoch,loss,res_kge,res_nnse,res_only,res_pearson_coeff,state_kge,state_nnse,state_only,state_pearson_coeff,val_loss,val_res_kge,val_res_nnse,val_res_only,val_res_pearson_coeff,val_state_kge,val_state_nnse,val_state_only,val_state_pearson_coeff
0,16307652132864.0,-inf,1.787282781151589e-05,13538093432832.0,-0.0003778759273700416,-5722704384.0,8.322769673441144e-08,1307188731576320.0,-0.10259504616260529,0.24385453760623932,-inf,3.692380778375082e-05,0.2203376442193985,-0.009743479080498219,-107657.8984375,1.949427428371564e-07,1899.40869140625,-0.09068415313959122
1,0.24709628522396088,-inf,4.687706314143725e-05,0.21598869562149048,-0.005401617847383022,-230889.75,2.2889530271186231e-07,1737.8509521484375,-0.10039395093917847,0.18284720182418823,-inf,5.19584100402426e-05,0.16249801218509674,-0.002427526982501149,-59278.00390625,3.1221136964632024e-07,1234.9476318359375,-0.08091290295124054
2,0.18435132503509521,-inf,6.384556036209688e-05,0.16048844158649445,0.005058262962847948,-56119.66015625,3.518587163853226e-07,1190.3153076171875,-0.07437914609909058,0.10659211874008179,-inf,9.176886669592932e-05,0.0925968587398529,0.017182176932692528,-38060.0859375,5.82032953388989e-07,741.9441528320312,-0.0644959807395935
3,0.06962528079748154,-inf,0.00017849044525064528,0.05743275582790375,0.023814015090465546,-16607.9609375,1.2333358654359472e-06,340.0456237792969,-0.049041569232940674,0.04590750113129616,-inf,0.00021239739726297557,0.038228802382946014,0.02305537462234497,-23459.259765625,1.8318439742870396e-06,201.40579223632812,-0.006387649569660425
4,0.044387709349393845,-inf,0.0002699904143810272,0.034968212246894836,0.017319975420832634,-15527.44140625,1.9894323486369103e-06,179.56201171875,-0.019511455669999123,0.037640947848558426,-inf,0.0002550703356973827,0.03094286285340786,0.02072112075984478,-20737.982421875,2.2327872102323454e-06,158.27003479003906,0.0008805508259683847
5,0.03974328562617302,-inf,0.0002982694422826171,0.030955733731389046,0.017368681728839874,-10792.0224609375,2.3233110368892085e-06,149.61251831054688,-0.015346400439739227,0.03400828316807747,-inf,0.00029448632267303765,0.02695300243794918,0.015674863010644913,-20343.49609375,2.733611609073705e-06,130.17433166503906,-0.0023889346048235893
6,0.0378473661839962,-inf,0.0003498628211673349,0.027512671425938606,0.020748237147927284,-99826480.0,2.835446366589167e-06,126.644775390625,-0.006891075521707535,0.03298918157815933,-inf,0.0003229806025046855,0.025098230689764023,0.021661287173628807,-19621.880859375,3.2408902370661963e-06,112.52041625976562,0.0038475575856864452
7,0.03599007427692413,-inf,0.0003707189462147653,0.02692321501672268,0.018383996561169624,-10683.3427734375,2.990734628838254e-06,123.71381378173828,-0.01193652767688036,0.03140944242477417,-inf,0.00032712286338210106,0.0244419127702713,0.025111904367804527,-20539.900390625,3.1946308354235953e-06,115.34457397460938,0.007969589903950691
8,0.032633423805236816,-inf,0.00038765842327848077,0.024290723726153374,0.02305477112531662,-7788.32763671875,3.162390839861473e-06,112.564208984375,-0.012338883243501186,0.03046412765979767,-inf,0.00033149405498988926,0.023825526237487793,0.025628503412008286,-19284.904296875,3.161238737448002e-06,112.42547607421875,0.002216586610302329
9,0.03276709094643593,-inf,0.00036696562892757356,0.025033578276634216,0.025941243395209312,-19446.3125,3.01557406601205e-06,114.95397186279297,-0.013888854533433914,0.030105985701084137,-inf,0.0003395437670405954,0.023425593972206116,0.027009297162294388,-19438.126953125,3.2448415367980488e-06,109.79220581054688,-0.0029599308036267757
10,0.033463314175605774,-inf,0.0003807242610491812,0.024710968136787415,0.026104511693120003,-15296.5009765625,3.3473515941295773e-06,110.91573333740234,-0.01233325619250536,0.02992181107401848,-inf,0.00034792296355590224,0.02316511608660221,0.02722414769232273,-19725.6640625,3.4109177704522153e-06,107.6270751953125,0.000199496018467471
11,0.031482234597206116,-inf,0.000395728915464133,0.023517148569226265,0.026202844455838203,-48625424.0,3.3172859730257187e-06,106.10867309570312,-0.013579740189015865,0.029713734984397888,-inf,0.0003517481673043221,0.02285580150783062,0.027259867638349533,-11620.953125,3.469799139566021e-06,105.15184020996094,-0.0011918009258806705
12,0.03198176622390747,-inf,0.00040475299465470016,0.023454971611499786,0.02581900730729103,-14060.7998046875,3.5075909181614406e-06,104.90238189697266,-0.007437247317284346,0.029635252431035042,-inf,0.00035397373721934855,0.022748932242393494,0.02724403515458107,-11951.3388671875,3.529918558342615e-06,104.46915435791016,0.0025835318956524134
13,0.03333225101232529,-inf,0.00040248403092846274,0.02468150295317173,0.027228927239775658,-39727.2578125,3.3766336855478585e-06,109.66668701171875,-0.008202032186090946,0.029169397428631783,-inf,0.0003466078487690538,0.02266377955675125,0.024969030171632767,-19593.466796875,3.484743047010852e-06,104.21158599853516,0.005596649833023548
14,0.03260602056980133,-inf,0.0003987023956142366,0.02409661002457142,0.025568565353751183,-11677.966796875,3.38758172802045e-06,106.66006469726562,-0.01086163055151701,0.029112795367836952,-inf,0.00035452432348392904,0.02246107906103134,0.02593282051384449,-18940.962890625,3.548035692801932e-06,102.52132415771484,0.004574584774672985
15,0.030927058309316635,-inf,0.0004072509764228016,0.022925326600670815,0.022480681538581848,-9714.9423828125,3.4918984965770505e-06,103.54029846191406,-0.0034375665709376335,0.02922915853559971,-inf,0.0003615654131863266,0.022408293560147285,0.02706264890730381,-11391.6494140625,3.5838304484059336e-06,101.7462158203125,-0.008021194487810135
16,0.03084314800798893,-inf,0.00040706986328586936,0.022700954228639603,0.02673197165131569,-14876.583984375,3.5581895190262003e-06,100.72798919677734,-0.01012500375509262,0.028750108554959297,-inf,0.0003583275538403541,0.022185303270816803,0.026525884866714478,-19306.8515625,3.5133875826431904e-06,100.55375671386719,-0.003476944286376238
17,0.03130481764674187,-inf,0.00041081401286646724,0.02319674752652645,0.028566308319568634,-9735.2421875,3.653473640952143e-06,100.48683166503906,-0.008161048404872417,0.027654096484184265,-inf,0.0003741133550647646,0.021339884027838707,0.02573508583009243,-10845.4052734375,3.816847311099991e-06,95.048095703125,0.00018003059085458517
